"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"21060";"Rwdd4a";"RWDD4";1;NA;NA;NA;NA;NA;NA
"5930";"Evc";"EVC";5;NA;NA;NA;NA;NA;NA
"26413";"Zmiz2";"ZMIZ2";5;NA;NA;NA;NA;NA;NA
"15625";"Nos1ap";"NOS1AP";5;NA;NA;NA;NA;NA;NA
"11662";"Kcna5";"KCNA5";3;NA;NA;NA;NA;NA;NA
"2498";"Ccdc32";"CCDC32";2;NA;NA;NA;NA;NA;NA
"2179";"Car8";"CA8";2;NA;NA;NA;NA;NA;NA
"15419";"Nfe2l3";"NFE2L3";3;NA;NA;NA;NA;NA;NA
"2680";"Cd1d1";"CD1D";1;NA;NA;NA;NA;NA;NA
"1997";"9430015G10Rik";"C1orf159";1;NA;NA;NA;NA;NA;NA
"6117";"Fam220a";"FAM220A";1;NA;NA;NA;NA;NA;NA
"9136";"Ifi205";"IFI16";1;1,00413383733031;NA;NA;"up";NA;NA
"6067";"Fam161a";"FAM161A";3;NA;NA;NA;NA;NA;NA
"5423";"E2f2";"E2F2";4;NA;NA;NA;NA;NA;NA
"11431";"Iqch";"IQCH";3;NA;NA;NA;NA;NA;NA
"17428";"Pcdhgb8";"PCDHGB3";5;NA;NA;NA;NA;NA;NA
"21826";"Slc1a5";"SLC1A5";5;NA;NA;NA;NA;NA;NA
"4188";"Cxxc5";"CXXC5";3;NA;NA;NA;NA;NA;NA
"11874";"Kif4";"KIF4A";4;NA;NA;NA;NA;NA;NA
"23221";"Sugt1";"SUGT1";2;NA;NA;NA;NA;NA;NA
"17622";"Pex13";"PEX13";2;NA;NA;NA;NA;NA;NA
"2696";"Cd209b";"CD209";3;NA;NA;NA;NA;NA;NA
"3260";"Chmp5";"CHMP5";2;NA;NA;NA;NA;NA;NA
"7176";"Gli2";"GLI2";5;NA;NA;NA;NA;NA;NA
"24768";"Trgv7";"TRGV1";1;NA;NA;NA;NA;NA;NA
"17698";"Phc1";"PHC1";5;NA;NA;NA;NA;NA;NA
"24400";"Tom1";"TOM1";5;NA;NA;NA;NA;NA;NA
"2877";"Cdk4";"CDK4";1;NA;NA;NA;NA;NA;NA
"221";"Acta2";"ACTA2";5;NA;NA;NA;NA;NA;NA
"24055";"Tmem131";"TMEM131";5;NA;NA;NA;NA;NA;NA
"13217";"Lrrc61";"LRRC61";5;NA;NA;NA;NA;NA;NA
"24861";"Trim56";"TRIM56";5;NA;NA;NA;NA;NA;NA
"18291";"Ppib";"PPIB";2;NA;NA;NA;NA;NA;NA
"606";"Aldh18a1";"ALDH18A1";5;NA;NA;NA;NA;NA;NA
"23933";"Tkfc";"TKFC";5;NA;NA;NA;NA;NA;NA
"7392";"Gpr161";"GPR161";5;NA;NA;NA;NA;NA;NA
"13628";"Map2k6";"MAP2K6";3;NA;NA;NA;NA;NA;NA
"17300";"Parp12";"PARP12";1;NA;NA;NA;NA;NA;NA
"24311";"Tmx1";"TMX1";1;NA;NA;NA;NA;NA;NA
"19445";"Prc1";"PRC1";4;NA;NA;NA;NA;NA;NA
"24207";"Tmem39a";"TMEM39A";1;NA;NA;NA;NA;NA;NA
"22653";"Spg11";"SPG11";5;NA;NA;NA;NA;NA;NA
"21493";"Sertad3";"SERTAD3";1;NA;NA;NA;NA;NA;NA
"3808";"Cped1";"CPED1";5;NA;NA;NA;NA;NA;NA
"22058";"Slc44a2";"SLC44A2";5;NA;NA;NA;NA;NA;NA
"5795";"Ephx1";"EPHX1";5;NA;NA;NA;NA;NA;NA
"20056";"Rab28";"RAB28";2;NA;NA;NA;NA;NA;NA
"3436";"Cldn4";"CLDN4";1;NA;NA;NA;NA;NA;NA
"11841";"Kidins220";"KIDINS220";5;NA;NA;NA;NA;NA;NA
"13606";"Manba";"MANBA";5;NA;NA;NA;NA;NA;NA
"19785";"Psmb7";"PSMB7";2;NA;NA;NA;NA;NA;NA
"14714";"Mrpl43";"MRPL43";2;NA;NA;NA;NA;NA;NA
"23093";"Stard8";"STARD8";5;NA;NA;NA;NA;NA;NA
"3256";"Chmp2b";"CHMP2B";2;NA;NA;NA;NA;NA;NA
"14705";"Mrpl35";"MRPL35";1;NA;NA;NA;NA;NA;NA
"25958";"Wasf2";"WASF2";5;NA;NA;NA;NA;NA;NA
"7336";"Gpatch8";"GPATCH8";5;NA;NA;NA;NA;NA;NA
"15592";"Noc4l";"NOC4L";1;NA;NA;NA;NA;NA;NA
"21665";"Siae";"SIAE";5;NA;NA;NA;NA;NA;NA
"18332";"Ppp1r14a";"PPP1R14A";3;NA;NA;NA;NA;NA;NA
"6094";"Fam184b";"FAM184B";5;NA;NA;NA;NA;NA;NA
"8842";"Hnf1b";"HNF1B";5;NA;NA;NA;NA;NA;NA
"13214";"Lrrc57";"LRRC57";1;NA;NA;NA;NA;NA;NA
"217";"Acss1";"ACSS1";3;NA;NA;NA;NA;NA;NA
"6504";"Fhod3";"FHOD3";3;NA;NA;NA;NA;NA;NA
"22319";"Smpx";"SMPX";3;NA;NA;NA;NA;NA;NA
"24987";"Tsc2";"TSC2";5;NA;NA;NA;NA;NA;NA
"172";"Acot2";"ACOT1";3;NA;NA;NA;NA;NA;NA
"23156";"Ston2";"STON2";5;NA;NA;NA;NA;NA;NA
"2134";"2310039H08Rik";"C6orf226";2;NA;NA;NA;NA;NA;NA
"18143";"Polq";"POLQ";4;NA;NA;NA;NA;NA;NA
"7109";"Gigyf1";"GIGYF1";5;NA;NA;NA;NA;NA;NA
"3428";"Cldn34c1";"CLDN34";1;NA;NA;NA;NA;NA;NA
"14989";"Mycbp2";"MYCBP2";5;NA;NA;NA;NA;NA;NA
"1988";"C1galt1c1";"C1GALT1C1";2;NA;NA;NA;NA;NA;NA
"20784";"Rorb";"RORB";3;NA;NA;NA;NA;NA;NA
"14440";"Mlxip";"MLXIP";5;NA;NA;NA;NA;NA;NA
"8469";"Hectd1";"HECTD1";5;NA;NA;NA;NA;NA;NA
"6082";"Fam171a2";"FAM171A2";3;NA;NA;NA;NA;NA;NA
"497";"Aida";"AIDA";1;NA;NA;NA;NA;NA;NA
"22404";"Snta1";"SNTA1";3;NA;NA;NA;NA;NA;NA
"1124";"Arhgef10";"ARHGEF10";5;NA;NA;NA;NA;NA;NA
"22808";"Sra1";"SRA1";2;NA;NA;NA;NA;NA;NA
"11378";"Insl5";"INSL5";2;NA;NA;NA;NA;NA;NA
"20363";"Rcl1";"RCL1";1;NA;NA;NA;NA;NA;NA
"25063";"Ttc14";"TTC14";1;NA;NA;NA;NA;NA;NA
"13982";"Mgat2";"MGAT2";1;NA;NA;NA;NA;NA;NA
"14481";"Mn1";"MN1";5;NA;NA;NA;NA;NA;NA
"25017";"Tspan13";"TSPAN13";2;NA;NA;NA;NA;NA;NA
"1714";"Birc6";"BIRC6";5;NA;NA;NA;NA;NA;NA
"21065";"Rxra";"RXRA";5;NA;NA;NA;NA;NA;NA
"11684";"Kcng2";"KCNG2";3;NA;NA;NA;NA;NA;NA
"12897";"Lgals9";"LGALS9";4;NA;NA;NA;NA;NA;NA
"25531";"Usf1";"USF1";1;NA;NA;NA;NA;NA;NA
"15824";"Nucb2";"NUCB2";1;NA;NA;NA;NA;NA;NA
"13781";"Mchr1";"MCHR1";3;NA;NA;NA;NA;NA;NA
"18321";"Ppp1ca";"PPP1CA";2;NA;NA;NA;NA;NA;NA
"15364";"Nek3";"NEK3";3;NA;NA;NA;NA;NA;NA
"25229";"Ubald2";"UBALD2";2;NA;NA;NA;NA;NA;NA
"788";"Ank2";"ANK2";5;NA;NA;NA;NA;NA;NA
"14719";"Mrpl48";"MRPL48";2;NA;NA;NA;NA;NA;NA
"18073";"Pnisr";"PNISR";4;NA;NA;NA;NA;NA;NA
"20026";"R3hdm2";"R3HDM2";5;NA;NA;NA;NA;NA;NA
"5933";"Evi2";"EVI2B";1;NA;NA;NA;NA;NA;NA
"15197";"Natd1";"NATD1";3;NA;NA;NA;NA;NA;NA
"3657";"Col11a2";"COL11A2";1;NA;NA;NA;NA;NA;NA
"1887";"Btnl9";"BTNL9";3;NA;NA;NA;NA;NA;NA
"15167";"Nars2";"NARS2";1;NA;NA;NA;NA;NA;NA
"529";"Akap13";"AKAP13";5;NA;NA;NA;NA;NA;NA
"20128";"Rad51";"RAD51";1;NA;NA;NA;NA;NA;NA
"13361";"Lztfl1";"LZTFL1";2;NA;NA;NA;NA;NA;NA
"17705";"Phf10";"PHF10";2;NA;NA;NA;NA;NA;NA
"2999";"Cela1";"CELA1";3;NA;NA;NA;NA;NA;NA
"1454";"Atp7a";"ATP7A";4;NA;NA;NA;NA;NA;NA
"5374";"Dusp9";"DUSP9";4;NA;NA;NA;NA;NA;NA
"15203";"Nbas";"NBAS";5;NA;NA;NA;NA;NA;NA
"11488";"Islr";"ISLR";5;NA;NA;NA;NA;NA;NA
"20051";"Rab24";"RAB24";1;NA;NA;NA;NA;NA;NA
"4920";"Dennd1a";"DENND1A";5;NA;NA;NA;NA;NA;NA
"7061";"Gfer";"GFER";2;NA;NA;NA;NA;NA;NA
"11439";"Iqgap3";"IQGAP3";4;NA;NA;NA;NA;NA;NA
"8813";"Hmcn2";"HMCN2";5;NA;NA;NA;NA;NA;NA
"18256";"Pou3f3";"POU3F3";5;NA;NA;NA;NA;NA;NA
"6549";"Flnb";"FLNB";5;NA;NA;NA;NA;NA;NA
"24721";"Trbv3";"TRBV2";1;NA;NA;NA;NA;NA;NA
"2851";"Cdhr2";"CDHR2";5;NA;NA;NA;NA;NA;NA
"17378";"Pcdha4";"PCDHA4";5;NA;NA;NA;NA;NA;NA
"453";"Agfg2";"AGFG2";5;NA;NA;NA;NA;NA;NA
"6317";"Fbxl4";"FBXL4";2;NA;NA;NA;NA;NA;NA
"3336";"Cideb";"CIDEB";2;NA;NA;NA;NA;NA;NA
"11688";"Kcnh2";"KCNH2";5;NA;NA;NA;NA;NA;NA
"3568";"Cnbp";"CNBP";2;NA;NA;NA;NA;NA;NA
"698";"Amd1";"AMD1";1;NA;NA;NA;NA;NA;NA
"11848";"Kif16b";"KIF16B";5;NA;NA;NA;NA;NA;NA
"20867";"Rpl7a";"RPL7A";2;NA;NA;NA;NA;NA;NA
"13129";"Lrch3";"LRCH3";5;NA;NA;NA;NA;NA;NA
"7177";"Gli3";"GLI3";5;NA;NA;NA;NA;NA;NA
"13247";"Lrrn4";"LRRN4";5;NA;NA;NA;NA;NA;NA
"19504";"Prkar1b";"PRKAR1B";5;NA;NA;NA;NA;NA;NA
"4940";"Depp1";"DEPP1";3;NA;NA;NA;NA;NA;NA
"1458";"Atp8a2";"ATP8A2";5;NA;NA;NA;NA;NA;NA
"3054";"Cep170b";"CEP170B";5;NA;NA;NA;NA;NA;NA
"1475";"Atxn1";"ATXN1";5;NA;NA;NA;NA;NA;NA
"3196";"Cgrrf1";"CGRRF1";2;NA;NA;NA;NA;NA;NA
"17972";"Plekhg1";"PLEKHG1";5;NA;NA;NA;NA;NA;NA
"13311";"Ly6g6d";"LY6G6D";3;NA;NA;NA;NA;NA;NA
"39";"Abca2";"ABCA2";5;NA;NA;NA;NA;NA;NA
"1786";"Borcs7";"BORCS7";2;NA;NA;NA;NA;NA;NA
"24791";"Trim14";"TRIM14";5;NA;NA;NA;NA;NA;NA
"18316";"Ppm1l";"PPM1L";5;NA;NA;NA;NA;NA;NA
"7004";"Gcg";"GCG";1;NA;NA;NA;NA;NA;NA
"6391";"Fcgr2b";"FCGR2A";2;NA;NA;NA;NA;NA;NA
"19490";"Prim1";"PRIM1";1;NA;NA;NA;NA;NA;NA
"2564";"Ccl6";"CCL15";2;NA;NA;NA;NA;NA;NA
"6450";"Fgd1";"FGD1";5;NA;NA;NA;NA;NA;NA
"7755";"H2ac19";"H2AC18";2;NA;NA;NA;NA;NA;NA
"2021";"C1ql1";"C1QL1";5;NA;NA;NA;NA;NA;NA
"2911";"Cdr2l";"CDR2L";3;NA;NA;NA;NA;NA;NA
"6976";"Gbf1";"GBF1";5;NA;NA;NA;NA;NA;NA
"1314";"Astn2";"ASTN2";5;NA;NA;NA;NA;NA;NA
"17680";"Pgm2l1";"PGM2L1";5;NA;NA;NA;NA;NA;NA
"18033";"Pltp";"PLTP";5;NA;NA;NA;NA;NA;NA
"11816";"Khsrp";"KHSRP";5;NA;NA;NA;NA;NA;NA
"4968";"Dgkh";"DGKH";5;NA;NA;NA;NA;NA;NA
"5898";"Esrrg";"ESRRG";3;NA;NA;NA;NA;NA;NA
"18049";"Pmaip1";"PMAIP1";1;NA;NA;NA;NA;NA;NA
"3194";"Cgnl1";"CGNL1";5;NA;NA;NA;NA;NA;NA
"349";"Adgrb1";"ADGRB1";5;NA;NA;NA;NA;NA;NA
"5216";"Doc2g";"DOC2GP";4;NA;NA;NA;NA;NA;NA
"6090";"Fam180a";"FAM180A";3;NA;NA;NA;NA;NA;NA
"8919";"Hoxd12";"HOXD12";3;NA;NA;NA;NA;NA;NA
"19977";"Pycr2";"PYCR2";1;NA;NA;NA;NA;NA;NA
"29673";"Zup1";"ZUP1";1;NA;NA;NA;NA;NA;NA
"8000";"H3c8";"H3C1";2;NA;NA;NA;NA;NA;NA
"17870";"Pkd2";"PKD2";5;NA;NA;NA;NA;NA;NA
"21262";"Scube1";"SCUBE1";5;NA;NA;NA;NA;NA;NA
"7286";"Gnptg";"GNPTG";2;NA;NA;NA;NA;NA;NA
"1398";"Atp2b3";"ATP2B3";5;NA;NA;NA;NA;NA;NA
"26237";"Zbtb38";"ZBTB38";5;NA;NA;NA;NA;NA;NA
"26381";"Zfyve9";"ZFYVE9";5;NA;NA;NA;NA;NA;NA
"11844";"Kif13a";"KIF13A";5;NA;NA;NA;NA;NA;NA
"11979";"Klhl24";"KLHL24";3;NA;NA;NA;NA;NA;NA
"25466";"Unc13c";"UNC13C";5;NA;NA;NA;NA;NA;NA
"20684";"Rnf13";"RNF13";2;NA;NA;NA;NA;NA;NA
"11056";"Igkv3-10";"IGKV3-11";4;NA;1,96206849108573;NA;NA;"up";NA
"25990";"Wdr19";"WDR19";5;NA;NA;NA;NA;NA;NA
"11976";"Klhl21";"KLHL21";5;NA;NA;NA;NA;NA;NA
"15123";"Nacad";"NACAD";5;NA;NA;NA;NA;NA;NA
"15118";"Nab1";"NAB1";1;NA;NA;NA;NA;NA;NA
"5620";"Eif4g1";"EIF4G1";5;NA;NA;NA;NA;NA;NA
"24340";"Tnfrsf21";"TNFRSF21";3;NA;NA;NA;NA;NA;NA
"18196";"Pop4";"POP4";1;NA;NA;NA;NA;NA;NA
"6049";"Fam124a";"FAM124A";2;NA;NA;NA;NA;NA;NA
"15185";"Nat8f7";"NAT8";1;NA;-2,52364754589702;-2,20753765758511;NA;"down";"down"
"15054";"Myo3a";"MYO3A";3;NA;NA;NA;NA;NA;NA
"4204";"Cybc1";"CYBC1";1;NA;NA;NA;NA;NA;NA
"17250";"Palm";"PALM";5;NA;NA;NA;NA;NA;NA
"1588";"Baz2a";"BAZ2A";5;NA;NA;NA;NA;NA;NA
"1740";"Bmi1";"BMI1";1;NA;NA;NA;NA;NA;NA
"505";"Aimp1";"AIMP1";2;NA;NA;NA;NA;NA;NA
"615";"Aldh3a1";"ALDH3A1";3;NA;NA;NA;NA;NA;NA
"17417";"Pcdhga12";"PCDHGA12";5;NA;NA;NA;NA;NA;NA
"20489";"Rgma";"RGMA";5;NA;NA;NA;NA;NA;NA
"6917";"Galr1";"GALR1";5;NA;NA;NA;NA;NA;NA
"14969";"Mxd1";"MXD1";1;NA;NA;NA;NA;NA;NA
"26034";"Wdr83os";"WDR83OS";2;NA;NA;NA;NA;NA;NA
"648";"Alkbh2";"ALKBH2";2;NA;NA;NA;NA;NA;NA
"7626";"Gtf2i";"GTF2I";5;NA;NA;NA;NA;NA;NA
"14416";"Mknk2";"MKNK2";5;NA;NA;NA;NA;NA;NA
"1528";"B3gnt5";"B3GNT5";1;NA;NA;NA;NA;NA;NA
"1114";"Arhgap44";"ARHGAP44";5;NA;NA;NA;NA;NA;NA
"1185";"Arl6ip5";"ARL6IP5";2;NA;NA;NA;NA;NA;NA
"2492";"Ccdc25";"CCDC25";1;NA;NA;NA;NA;NA;NA
"14718";"Mrpl47";"MRPL47";1;NA;NA;NA;NA;NA;NA
"18280";"Ppdpf";"PPDPF";2;NA;NA;NA;NA;NA;NA
"15854";"Nudt8";"NUDT8";2;NA;NA;NA;NA;NA;NA
"25812";"Vit";"VIT";3;NA;NA;NA;NA;NA;NA
"18025";"Pls3";"PLS3";5;NA;NA;NA;NA;NA;NA
"697";"Ambra1";"AMBRA1";5;NA;NA;NA;NA;NA;NA
"5617";"Eif4ebp2";"EIF4EBP2";5;NA;NA;NA;NA;NA;NA
"15281";"Ndst4";"NDST4";5;NA;NA;NA;NA;NA;NA
"2310";"Capsl";"CAPSL";5;NA;NA;NA;NA;NA;NA
"3927";"Crybb1";"CRYBB1";1;NA;NA;NA;NA;NA;NA
"14957";"Musk";"MUSK";5;NA;NA;NA;NA;NA;NA
"25275";"Ube2w";"UBE2W";2;NA;NA;NA;NA;NA;NA
"909";"Ap1b1";"AP1B1";5;NA;NA;NA;NA;NA;NA
"17488";"Pdcd2l";"PDCD2L";2;NA;NA;NA;NA;NA;NA
"14691";"Mrpl19";"MRPL19";1;NA;NA;NA;NA;NA;NA
"7184";"Glis2";"GLIS2";5;NA;NA;NA;NA;NA;NA
"15349";"Nedd4";"NEDD4";5;NA;NA;NA;NA;NA;NA
"17460";"Pcnx3";"PCNX3";5;NA;NA;NA;NA;NA;NA
"14924";"Mtrf1";"MTRF1";2;NA;NA;NA;NA;NA;NA
"17756";"Pi15";"PI15";3;NA;NA;NA;NA;NA;NA
"8419";"Hcar1";"HCAR1";5;NA;NA;NA;NA;NA;NA
"25887";"Vps28";"VPS28";2;NA;NA;NA;NA;NA;NA
"25040";"Tspyl4";"TSPYL4";5;NA;NA;NA;NA;NA;NA
"11785";"Kdm4a";"KDM4A";5;NA;NA;NA;NA;NA;NA
"15335";"Ndufv3";"NDUFV3";2;NA;NA;NA;NA;NA;NA
"20353";"Rcan2";"RCAN2";3;NA;NA;NA;NA;NA;NA
"25235";"Ubash3b";"UBASH3B";1;NA;NA;NA;NA;NA;NA
"23158";"Stox2";"STOX2";5;NA;NA;NA;NA;NA;NA
"3553";"Cmss1";"CMSS1";1;NA;NA;NA;NA;NA;NA
"6878";"Gadd45a";"GADD45A";1;NA;NA;NA;NA;NA;NA
"24335";"Tnfrsf17";"TNFRSF17";1;NA;NA;NA;NA;NA;NA
"22274";"Smim14";"SMIM14";2;NA;NA;NA;NA;NA;NA
"22355";"Snd1";"SND1";5;NA;NA;NA;NA;NA;NA
"17615";"Pet117";"PET117";5;NA;NA;NA;NA;NA;NA
"25687";"Usp22";"USP22";5;NA;NA;NA;NA;NA;NA
"23663";"Tdrd12";"TDRD12";2;NA;NA;NA;NA;NA;NA
"13352";"Lyve1";"LYVE1";5;NA;NA;NA;NA;NA;NA
"2469";"Ccdc177";"CCDC177";3;NA;NA;NA;NA;NA;NA
"126";"Acaa2";"ACAA2";3;NA;NA;NA;NA;NA;NA
"4467";"Dbn1";"DBN1";3;NA;NA;NA;NA;NA;NA
"23969";"Tlx2";"TLX2";5;NA;NA;NA;NA;NA;NA
"8547";"Hipk1";"HIPK1";5;NA;NA;NA;NA;NA;NA
"7548";"Gsdmc3";"GSDMC";3;NA;2,93563464991843;2,48307632436151;NA;"up";"up"
"6904";"Galnt16";"GALNT16";3;NA;NA;NA;NA;NA;NA
"11862";"Kif23";"KIF23";4;NA;NA;NA;NA;NA;NA
"2281";"Camsap2";"CAMSAP2";5;NA;NA;NA;NA;NA;NA
"853";"Anks1";"ANKS1A";5;NA;NA;NA;NA;NA;NA
"29611";"Znfx1";"ZNFX1";4;NA;NA;NA;NA;NA;NA
"860";"Anln";"ANLN";4;NA;NA;NA;NA;NA;NA
"17297";"Parp1";"PARP1";5;NA;NA;NA;NA;NA;NA
"25225";"Uba7";"UBA7";4;NA;NA;NA;NA;NA;NA
"23198";"Stxbp1";"STXBP1";5;NA;NA;NA;NA;NA;NA
"12728";"Lama5";"LAMA5";5;NA;NA;NA;NA;NA;NA
"11858";"Kif20b";"KIF20B";4;NA;NA;NA;NA;NA;NA
"13655";"Map6";"MAP6";3;NA;NA;NA;NA;NA;NA
"21794";"Slc16a11";"SLC16A11";3;NA;NA;NA;NA;NA;NA
"5057";"Dlg2";"DLG2";3;NA;NA;NA;NA;NA;NA
"22143";"Slc7a8";"SLC7A8";5;NA;NA;NA;NA;NA;NA
"336";"Adcy6";"ADCY6";5;NA;NA;NA;NA;NA;NA
"18201";"Por";"POR";5;NA;NA;NA;NA;NA;NA
"6456";"Fgf1";"FGF1";3;NA;NA;NA;NA;NA;NA
"9108";"Id2";"ID2";2;NA;NA;NA;NA;NA;NA
"7385";"Gpr153";"GPR153";5;NA;NA;NA;NA;NA;NA
"3594";"Cnot1";"CNOT1";5;NA;NA;NA;NA;NA;NA
"18074";"Pnkd";"PNKD";2;NA;NA;NA;NA;NA;NA
"25305";"Ubr5";"UBR5";5;NA;NA;NA;NA;NA;NA
"2065";"2410004P03Rik";"C2orf50";2;NA;NA;NA;NA;NA;NA
"19466";"Prdx2";"PRDX2";2;NA;NA;NA;NA;NA;NA
"6620";"Foxd3";"FOXD3";5;NA;NA;NA;NA;NA;NA
"5593";"Eif3c";"EIF3C";5;NA;NA;NA;NA;NA;NA
"15658";"Npffr1";"NPFFR1";3;NA;NA;NA;NA;NA;NA
"536";"Akap6";"AKAP6";5;NA;NA;NA;NA;NA;NA
"13572";"Magi1";"MAGI1";5;NA;NA;NA;NA;NA;NA
"1186";"Arl6ip6";"ARL6IP6";1;NA;NA;NA;NA;NA;NA
"22657";"Sphk2";"SPHK2";5;NA;NA;NA;NA;NA;NA
"20801";"Rpf1";"RPF1";1;NA;NA;NA;NA;NA;NA
"2208";"Cacna2d2";"CACNA2D2";3;NA;NA;NA;NA;NA;NA
"5359";"Dusp18";"DUSP18";3;NA;NA;NA;NA;NA;NA
"11569";"Izumo1r";"IZUMO1R";2;NA;NA;NA;NA;NA;NA
"26301";"Zdbf2";"ZDBF2";5;NA;NA;NA;NA;NA;NA
"23217";"Sufu";"SUFU";5;NA;NA;NA;NA;NA;NA
"27131";"Zfp282";"ZNF282";5;NA;NA;NA;NA;NA;NA
"5258";"Dpm2";"DPM2";2;NA;NA;NA;NA;NA;NA
"6765";"Fstl4";"FSTL4";5;NA;NA;NA;NA;NA;NA
"1315";"Asxl1";"ASXL1";5;NA;NA;NA;NA;NA;NA
"7295";"Golga7";"GOLGA7";2;NA;NA;NA;NA;NA;NA
"17979";"Plekhh2";"PLEKHH2";5;NA;NA;NA;NA;NA;NA
"15331";"Ndufs7";"NDUFS7";2;NA;NA;NA;NA;NA;NA
"3716";"Commd9";"COMMD9";2;NA;NA;NA;NA;NA;NA
"6100";"Fam193a";"FAM193A";5;NA;NA;NA;NA;NA;NA
"3376";"Ckm";"CKM";5;NA;NA;NA;NA;NA;NA
"8426";"Hck";"HCK";1;NA;NA;NA;NA;NA;NA
"1276";"Ascc2";"ASCC2";5;NA;NA;NA;NA;NA;NA
"15253";"Ncr1";"NCR1";1;NA;NA;NA;NA;NA;NA
"7591";"Gstm5";"GSTM3";2;NA;NA;NA;NA;NA;NA
"302";"Adamts17";"ADAMTS17";5;NA;NA;NA;NA;NA;NA
"15027";"Myl6";"MYL6";2;NA;NA;NA;NA;NA;NA
"904";"Aopep";"AOPEP";2;NA;NA;NA;NA;NA;NA
"13947";"Mfap5";"MFAP5";3;NA;NA;NA;NA;NA;NA
"18271";"Ppara";"PPARA";3;NA;NA;NA;NA;NA;NA
"18122";"Pola1";"POLA1";5;NA;NA;NA;NA;NA;NA
"5872";"Ern2";"ERN2";5;NA;NA;NA;NA;NA;NA
"24113";"Tmem184b";"TMEM184B";5;NA;NA;NA;NA;NA;NA
"21734";"Six5";"SIX5";5;NA;NA;NA;NA;NA;NA
"22853";"Srrm4";"SRRM4";3;NA;NA;NA;NA;NA;NA
"15270";"Ndn";"NDN";5;NA;NA;NA;NA;NA;NA
"20971";"Rrp9";"RRP9";1;NA;NA;NA;NA;NA;NA
"3280";"Chrm4";"CHRM4";5;NA;NA;NA;NA;NA;NA
"7528";"Grm7";"GRM7";5;NA;NA;NA;NA;NA;NA
"3329";"Cib2";"CIB2";2;NA;NA;NA;NA;NA;NA
"6616";"Foxc1";"FOXC1";3;NA;NA;NA;NA;NA;NA
"14961";"Mvb12b";"MVB12B";5;NA;NA;NA;NA;NA;NA
"15482";"Nipal2";"NIPAL2";1;NA;NA;NA;NA;NA;NA
"11969";"Klhl13";"KLHL13";5;NA;NA;NA;NA;NA;NA
"23330";"Synpo2";"SYNPO2";5;NA;NA;NA;NA;NA;NA
"5591";"Eif3a";"EIF3A";5;NA;NA;NA;NA;NA;NA
"14688";"Mrpl16";"MRPL16";1;NA;NA;NA;NA;NA;NA
"7492";"Gria1";"GRIA1";3;NA;NA;NA;NA;NA;NA
"18177";"Polr3h";"POLR3H";2;NA;NA;NA;NA;NA;NA
"2252";"Calm2";"CALM2";2;NA;NA;NA;NA;NA;NA
"20451";"Rexo2";"REXO2";2;NA;NA;NA;NA;NA;NA
"5151";"Dnajb4";"DNAJB4";3;NA;NA;NA;NA;NA;NA
"17479";"Pcyt1b";"PCYT1B";5;NA;NA;NA;NA;NA;NA
"15772";"Nsmce4a";"NSMCE4A";2;NA;NA;NA;NA;NA;NA
"47";"Abca9";"ABCA9";5;NA;NA;NA;NA;NA;NA
"7448";"Gprc5b";"GPRC5B";5;NA;NA;NA;NA;NA;NA
"18193";"Pon2";"PON2";2;NA;NA;NA;NA;NA;NA
"20954";"Rrbp1";"RRBP1";5;NA;NA;NA;NA;NA;NA
"515";"Ak1";"AK1";3;NA;NA;NA;NA;NA;NA
"15026";"Myl4";"MYL4";1;NA;NA;NA;NA;NA;NA
"8422";"Hccs";"HCCS";1;NA;NA;NA;NA;NA;NA
"22305";"Smn1";"SMN1";1;NA;NA;NA;NA;NA;NA
"7306";"Gon7";"GON7";1;NA;NA;NA;NA;NA;NA
"19808";"Psmd9";"PSMD9";2;NA;NA;NA;NA;NA;NA
"20104";"Rabepk";"RABEPK";2;NA;NA;NA;NA;NA;NA
"4402";"Cyp4v3";"CYP4V2";5;NA;NA;NA;NA;NA;NA
"640";"Alg5";"ALG5";2;NA;NA;NA;NA;NA;NA
"17978";"Plekhh1";"PLEKHH1";5;NA;NA;NA;NA;NA;NA
"5441";"Ebna1bp2";"EBNA1BP2";1;NA;NA;NA;NA;NA;NA
"22747";"Spred2";"SPRED2";5;NA;NA;NA;NA;NA;NA
"21124";"Samd13";"SAMD13";2;NA;NA;NA;NA;NA;NA
"9418";"Igfbp6";"IGFBP6";3;NA;NA;NA;NA;NA;NA
"3932";"Crybg3";"CRYBG3";5;NA;NA;NA;NA;NA;NA
"6512";"Fignl1";"FIGNL1";4;NA;NA;NA;NA;NA;NA
"1764";"Bnc2";"BNC2";5;NA;NA;NA;NA;NA;NA
"20548";"Rhod";"RHOD";2;NA;NA;NA;NA;NA;NA
"3395";"Clcn1";"CLCN1";1;NA;NA;NA;NA;NA;NA
"2186";"Cables1";"CABLES1";5;NA;NA;NA;NA;NA;NA
"14734";"Mrps15";"MRPS15";2;NA;NA;NA;NA;NA;NA
"77";"Abcg1";"ABCG1";5;NA;NA;NA;NA;NA;NA
"22469";"Sorl1";"SORL1";5;NA;NA;NA;NA;NA;NA
"9049";"Hsph1";"HSPH1";5;NA;NA;NA;NA;NA;NA
"19916";"Ptprk";"PTPRK";5;NA;NA;NA;NA;NA;NA
