"";"logFC.D10";"logFC.D20";"logFC.D30";"logFC.D40";"logFC.D50";"logFC.D60";"logCPM";"LR";"PValue";"FDR";"logFC.D0";"module"
"Trarg1";0,697418887650895;0,215315478374219;-0,103879511073246;-0,307551316287316;0,04447101518587;-0,509553414376716;-1,16612237632224;2,86996195681363;0,824982130048347;0,999999953898668;0;NA
"Mettl5";0,0718863551221573;-0,101005762003704;0,0051681350585336;0,142902799496246;-0,0633012785775514;0,412094714378229;3,40972610970217;2,86967041433506;0,825017866987546;0,999999953898668;0;NA
"Rnf141";0,109464937166877;0,174276272444922;0,133582202003745;0,35747852479623;0,151672649922154;0,332090684064767;6,64112874195192;2,86951620436274;0,825036769037599;0,999999953898668;0;NA
"Rad1";-0,0156278014434693;-0,207374085950754;0,00488733760967405;0,135499206289603;0,115775230061738;0,398557361342481;3,12903726699196;2,86865665258082;0,825142116752534;0,999999953898668;0;NA
"Chst14";0,44369261725254;0,125312691561713;0,444625014107152;-0,146547922347761;0,166955580736299;-0,267358444782221;1,5887412025465;2,86840357053642;0,825173131394933;0,999999953898668;0;NA
"Cfap20";0,251231408043477;0,237815821804312;0,239455780530012;0,444841115122475;0,269672088950015;0,431097269381918;4,31716144396595;2,86814645569243;0,825204638662517;0,999999953898668;0;NA
"Etnppl";-0,134463106537174;-0,322272375831155;0,392309324636976;0,074957372188264;0,224959858496074;0,3625208749558;1,82413302987962;2,86678254789159;0,825371747384989;0,999999953898668;0;NA
"Mark3";0,0103139877333326;-0,0669642727333076;-0,170094285789424;0,144412630907591;-0,00750705183329476;0,241822388095379;5,39065077038316;2,86622632059075;0,825439884544395;0,999999953898668;0;NA
"Uba52";0,108691871675517;0,0641980226444236;0,0366647312706091;0,38034252457373;0,019645998213818;0,189294867706014;8,51321025416855;2,86593496762193;0,825475571933244;0,999999953898668;0;NA
"Atp5c1";0,0809164844047158;0,0622686888205832;0,00582082373341928;0,278812610086004;-0,0589968237732069;0,285168043006413;8,89248135009744;2,86486300940226;0,82560685677764;0,999999953898668;0;NA
"Med22";0,0163750921619828;-0,0718301285512597;-0,29081406660666;-0,0226160293566394;-0,251390534420473;-0,245582855063946;5,46462838235077;2,8647678140294;0,825618514196003;0,999999953898668;0;NA
"Uck2";-0,0849593256385831;-0,217750047197891;-0,335435218468727;-0,0812420446497927;-0,324986229678216;-0,108625937166171;5,7819095940168;2,86465363519833;0,82563249599736;0,999999953898668;0;NA
"Zfp428";-0,057073615220759;-0,117845530919648;-0,549340075878827;-0,204478086399039;-0,088701460610762;0,382167712995133;1,74587403064945;2,8644046183524;0,82566298832894;0,999999953898668;0;NA
"Zfand4";-0,240821398703571;-0,26722741026599;0,0974818319215791;0,663515173589635;0,374892956865715;0,531982018391776;-0,415745193696942;2,86281848242947;0,825857176724208;0,999999953898668;0;NA
"Gpr37";-0,543760067035954;-0,0803096948244824;-0,0240326644513212;-0,837299338456189;-0,897435832614953;-0,689057274183908;-0,798596892539822;2,86158879834948;0,826007683134724;0,999999953898668;0;NA
"Atp6v1e1";-0,0879766665985706;-0,0326566939609116;-0,0895628106431641;0,18752529958999;-0,0146084897203056;0,231285557367872;6,96469104817229;2,8609020377724;0,826091722747893;0,999999953898668;0;NA
"Slc10a3";-0,176901060111578;-0,254358890847058;-0,383061605628475;-0,216550116648824;-0,32910691108025;-0,446623825840931;4,35329477852673;2,85986049027572;0,826219156081012;0,999999953898668;0;NA
"Zfp800";-0,30818709198866;-0,0821062639493724;-0,395229905589512;-0,197388938254052;-0,283203807684053;0,0371201902034291;3,95539309855018;2,85945108258499;0,826269239869263;0,999999953898668;0;NA
"Fxyd2";-0,210124125591439;0,310579792707724;0,542905215649703;-0,684978604103861;0,381630669674437;0,0346160420530999;-0,768066265907639;2,85891586108291;0,82633470858411;0,999999953898668;0;NA
"Hacd1";-0,0371333770488946;0,0811571845708952;-0,142895509479312;0,0662948017001493;-0,258031360861463;-0,229921779904517;4,86225595368023;2,85818619300972;0,826423950891146;0,999999953898668;0;NA
"Glud1";0,0779631267250775;-0,126365767564093;-0,147520262690892;-0,0447678275129769;-0,204537380052063;-0,307255503817992;7,35574627704791;2,85808825360952;0,826435928413694;0,999999953898668;0;NA
"Rab13";0,0719687805280945;0,0311442106452746;-0,0354795654489092;-0,0425720730168305;-0,0589371285929203;-0,432466045500508;3,74651968595297;2,85806233813787;0,826439097713338;0,999999953898668;0;NA
"Stpg1";0,0674574704099092;0,447712558712451;-0,034818389761326;-0,246901940828544;0,0138067859937683;0,773030621623813;-0,220723900309013;2,8578363713211;0,826466731342465;0,999999953898668;0;NA
"Zbtb39";0,0455134521050274;0,114576393867716;-0,0130831968771081;-0,270817047415264;-0,0100042503727209;-0,281259799824172;4,08017589174602;2,857067599206;0,826560735639406;0,999999953898668;0;NA
"Cactin";0,015701681689495;0,0793372042325861;-0,133507553702223;0,099556943907059;0,146506097867045;0,331646409490851;4,87378058343511;2,8563399939295;0,826649692803938;0,999999953898668;0;NA
"Chmp5";-0,0742407811603574;-0,0206585496918415;0,0663723293758699;0,139946043213423;-0,0235695923585941;0,288250936413288;6,79411987884988;2,85629558133956;0,826655122276457;0,999999953898668;0;NA
"Tagap";-0,502975208579533;-0,0585585923439721;-0,0683788787489032;-0,156101285928615;-0,287961525499281;-0,201776166179786;3,60863836630528;2,85358350182224;0,826986584466648;0,999999953898668;0;NA
"Letm1";0,016728274923747;0,137327793184319;0,136343895833642;0,250220797174087;0,0844918579806189;0,356035478798319;7,11999450862664;2,85332556682522;0,827018099111974;0,999999953898668;0;NA
"Mettl24";0,505305025513085;0,244879113757502;0,247954288687582;0,0811567991761142;-0,0579694213053405;-0,417371753417053;1,05334980093375;2,85301993778451;0,827055438928523;0,999999953898668;0;NA
"Map3k8";0,0147842755145744;0,195484372118612;0,0233199939522383;0,0693516276053522;0,545066730357734;0,725042210960153;0,837425339163604;2,85233091703468;0,827139610694763;0,999999953898668;0;NA
"Zfp944";0,0690778386562542;-0,0299932564666617;-0,0334055282444661;0,376331419459933;-0,130708801702308;0,328662525440206;2,96109537595872;2,85218495556255;0,827157440060968;0,999999953898668;0;NA
"Gtpbp10";0,0705971587602681;0,0619409532558051;-0,142995745386598;0,274526812010454;-0,0231415058524842;0,256887713483578;4,54278404625712;2,85131553089752;0,827263630458972;0,999999953898668;0;NA
"Sec14l1";-0,0328083189046013;0,121191940155094;0,246057183311133;0,0259561266937775;0,0347135312226929;-0,189603605117065;5,67601240435092;2,85102529766911;0,82729907502901;0,999999953898668;0;NA
"Chd1l";0,23039840305726;-0,0307388413508439;0,275733914636706;0,302752556145474;0,109642332912145;0,371400820694723;4,0436833541058;2,84826709829563;0,827635815039216;0,999999953898668;0;NA
"Ttc33";0,120665978512801;-0,243706386404143;-0,0252907672780624;-0,100441540094871;-0,182875937969733;-0,280881862495201;4,45654090119801;2,84763124700272;0,82771341754372;0,999999953898668;0;NA
"Iws1";-0,0433569754408741;0,141767079195697;0,0686893042357325;0,119275133460515;0,0700813188768283;0,349498635034856;5,29692959888957;2,84649549293534;0,827852005862164;0,999999953898668;0;NA
"Tceal6";-0,3735046575947;-0,643366590899255;-0,29363803757358;-0,457036252658896;-0,194468863940013;-1,19336426072197;-0,34878416204092;2,8458104587851;0,827935580489729;0,999999953898668;0;NA
"Rps20";0,11676605226794;0,222649081668434;0,0828325456494438;0,392840560469574;0,0196014570351156;0,202368630288775;9,42289658178314;2,844962482837;0,828039018045983;0,999999953898668;0;NA
"Nat8f1";-0,0487300847872532;-0,531605685756553;-0,098370160442969;-0,281515084663709;-0,22931900043142;-0,831880330841039;1,03631676533128;2,84204435667888;0,82839483991519;0,999999953898668;0;NA
"Slc41a3";0,519254780003684;0,0348900003897453;0,357353800530422;-0,0674543510535437;0,270653168358952;0,528109882486919;1,85942251727918;2,84161105270998;0,828447656841772;0,999999953898668;0;NA
"Gm2606";-0,196645065692951;0,0297961761766949;-0,800091190207806;-0,561810294971563;0,0952074033761779;0,368060774079064;-0,417424896626874;2,84048828279512;0,828584493460873;0,999999953898668;0;NA
"Nrde2";-0,234374369967906;-0,319287209588252;-0,273692908674968;-0,528659765677397;-0,285323006172281;-0,273843555024135;3,9613131888296;2,84003852407326;0,828639298625293;0,999999953898668;0;NA
"Usp31";-0,325053173843956;0,117340048946003;-0,438562919318025;-0,302017563703209;-0,164229555901282;-0,36151524154323;2,84337318907239;2,83949013559198;0,828706115468064;0,999999953898668;0;NA
"Eif2d";0,175531778246273;0,294900930939181;0,152381257789321;0,312914569521184;0,121322998723994;0,389096666140416;5,06365754350318;2,8392256095714;0,828738343215871;0,999999953898668;0;NA
"Prr16";-0,579043360967597;0,0258658635468643;-0,135332989437468;-0,314676186422144;0,469345859225072;-0,378538193089682;-0,110364022643139;2,83889763072578;0,828778299131708;0,999999953898668;0;NA
"Mchr1";-0,52138728450974;-1,27135182313183;-0,235084752722074;0,114901007369187;-0,687095706541158;-0,235795713132224;-1,8388605694544;2,83823737033611;0,828858727009771;0,999999953898668;0;NA
"Cbx8";-0,433822305618568;-0,578318795072701;-0,539234704799025;-0,73992640560475;-0,557076991397456;-0,457690409782364;2,04170840451438;2,83760021234664;0,828936330426149;0,999999953898668;0;NA
"Uap1";0,0208382675358601;-0,0165833207315633;0,158334614917919;0,239873543175553;0,0691741185968975;0,311853620743756;7,21159803035297;2,83736933868118;0,82896444746008;0,999999953898668;0;NA
"Arrdc4";0,264320283351816;0,171070871690795;0,263942355496589;0,169759383623608;-0,0595644889245268;0,244637898484925;6,8976218938298;2,83591554813318;0,829141467308173;0,999999953898668;0;NA
"Vps11";0,114548499611972;0,0482517329255665;0,195686151881502;0,116502429406027;0,26052813741798;0,384384307075691;5,04605585401377;2,83578211902685;0,829157711570647;0,999999953898668;0;NA
"Fabp2";0,178731460924843;0,14173078260789;0,269480729819979;0,473529538833949;0,0493944132048247;-0,00916792540382965;3,45334705084064;2,8354656810935;0,829196234376015;0,999999953898668;0;NA
"H2bu2";0,171154594046043;0,0283144851281383;0,452075395177466;-0,382844069871969;-0,0714828001390616;-0,660466411424564;0,127694346591479;2,83537778793259;0,829206933948425;0,999999953898668;0;NA
"Sipa1l2";0,0258103939558673;0,0834905397109579;-0,281134488951636;-0,260279260426245;-0,204611745084646;-0,225471745285161;4,18081362996533;2,83486968805969;0,829268783113561;0,999999953898668;0;NA
"Carns1";0,0685668213369219;0,203248506193392;-0,409498694429599;-0,868613911359587;0,314886405355118;0,140252982231309;-0,825810196912934;2,83463103165237;0,82929783166862;0,999999953898668;0;NA
"AI429214";-0,304746169497859;-1,21756107021398;-0,533961971070574;-0,462833843250384;-0,444458509837246;-0,18339749789081;-0,439297125773257;2,83323489106255;0,829467737226246;0,999999953898668;0;NA
"Dctn6";-0,00980843993840326;-0,0720283416642743;-0,118224461888637;0,213234845610243;-0,00767534730076752;0,206157440420521;5,49519696212879;2,83291007183503;0,829507259620371;0,999999953898668;0;NA
"Rpsa";0,0526488466234304;0,169251432802926;-0,0334159261305433;0,339134121185802;-0,00488245654368081;0,238041402277647;10,4742414836275;2,83288791114956;0,829509955926425;0,999999953898668;0;NA
"Katnb1";0,199073588657227;0,276895294491599;0,136517184379761;0,345405636156138;0,229117515688099;0,465156246122325;4,2653176188662;2,83277393237768;0,829523823608617;0,999999953898668;0;NA
"Ash2l";0,0936380208468496;0,0232713933774777;0,0995826279409549;0,134154593641697;0,132820745059398;0,371920014636551;5,65551014471766;2,83208092639091;0,8296081339375;0,999999953898668;0;NA
"Vps35l";-0,0658782385132504;-0,0530390746430841;-0,0843025354570987;-0,259931471233323;-0,0973524994124156;-0,357676810935437;5,43787854335768;2,83202429989838;0,829615022520616;0,999999953898668;0;NA
"Zfp729b";0,0495566520660599;-0,313216968658926;-0,0934461530508134;-0,159447986597676;-0,349566316203273;-0,409028652924896;3,32243549125584;2,83172966473936;0,829650863434994;0,999999953898668;0;NA
"Dgat1";0,14093779056063;-0,0286122001052894;-0,0306245875200082;0,179474061209144;0,144833794248824;-0,20564650004807;4,91998673962787;2,83164471132399;0,829661197194552;0,999999953898668;0;NA
"Atf6b";-0,0321754543557672;0,0314710511140315;0,00512888865596018;0,0187017266394632;0,0733521730993113;0,321672309973217;5,91465543257009;2,83159985582412;0,829666653358287;0,999999953898668;0;NA
"Cebpz";-0,178060753853463;-0,258526355918714;-0,196096554808877;-0,215380262390389;-0,193301751284142;0,111498865891849;4,79563762014342;2,82803320692809;0,83010033399842;0,999999953898668;0;NA
"Hbs1l";-0,0430567439965872;-0,0406662775933202;-0,0168921406583405;0,159820980553856;-0,120532571819182;0,228783029775049;5,5577021477066;2,82793791968648;0,830111915900425;0,999999953898668;0;NA
"BC035947";0,32771396921409;-0,214706254004782;-0,0031435695243191;-0,588151025746373;-0,626018358631345;-0,79084919301509;-1,25095844745241;2,82770724386815;0,830139952964365;0,999999953898668;0;NA
"Efcab14";-0,0520689453850067;-0,104098547896025;-0,222499686548739;-0,285938846733535;-0,205323386966549;-0,337228594037475;5,63421804684051;2,82747555329981;0,830168112014762;0,999999953898668;0;NA
"Srp68";-0,134322597290211;-0,0937707388125151;0,0143384340255037;0,0108960098935249;0,00940639428197489;0,245909888690046;6,10336264348984;2,82697771479056;0,830228613395735;0,999999953898668;0;NA
"4921536K21Rik";0,489848794243981;0,206596301848907;-0,41296508321347;0,115979633597941;0,0442330554465226;-0,315964283848707;1,00125292337729;2,8265054419703;0,830286002050948;0,999999953898668;0;NA
"Mthfr";-0,0433222615304262;0,00236444315261361;0,215833175798171;-0,0528963911285258;0,443726848474111;0,0505191073017945;3,17664976051638;2,82562863455525;0,830392533169662;0,999999953898668;0;NA
"Rnf181";0,110895622831357;0,0786622533446279;0,203492482146785;0,320225889896938;0,294491599374001;0,337660154169612;5,07880440959122;2,8254627966001;0,830412680113308;0,999999953898668;0;NA
"Ube2d2a";-0,0211792820231988;-0,0251977014531703;-0,0905219380502353;0,17970752440744;0,114628169120805;0,274383480144888;7,01740473541139;2,82545390648456;0,830413760115799;0,999999953898668;0;NA
"Ttc30a1";-0,453071312928062;-0,133743134632163;-0,679766086580181;-0,258262619515915;-0,23498407423461;-0,0516926324550491;2,56325661677722;2,82539327930417;0,830421125265609;0,999999953898668;0;NA
"Eif3k";0,111712798076729;0,104484527305466;0,0217801054384895;0,298906108972679;0,0507020937045537;0,315056760468855;6,9632515291621;2,82473513551396;0,830501072335486;0,999999953898668;0;NA
"Cyp4f40";0,0401856339589218;-0,0877477448957893;0,229721251144488;0,141583980053821;-0,049648079900594;0,243240224521096;5,31276717643162;2,82446690081957;0,830533652619969;0,999999953898668;0;NA
"Olfr381";1,01437327400857;0,518577502524282;1,02174306845735;1,15346257256866;0,711563679330275;0,564374061124192;-0,691249237752733;2,82395823591015;0,83059543101063;0,999999953898668;0;NA
"Mmp24";-0,347657071548477;-0,00729948600080337;-0,410582501370647;-1,18035662382316;-0,818147911507422;-0,180925543198915;-1,39027436214984;2,82290772140041;0,830722997426411;0,999999953898668;0;NA
"Acaa1a";-0,00454313586778182;-0,14908034571382;-0,135957578330955;-0,129214550028217;-0,205516676202931;-0,370257397140453;6,71959807209645;2,82029757758077;0,831039832249123;0,999999953898668;0;NA
"Clk3";0,191767755619093;0,261847216549299;0,415168006863088;0,359671717177075;0,171276603389333;0,309325614590168;5,10197511484033;2,82017764982652;0,831054385643654;0,999999953898668;0;NA
"Dgcr8";0,255008546039164;0,53821891719802;0,206869219896706;0,0966978731438969;0,153699263987429;0,326110260339252;3,35412633293475;2,81909417754385;0,831185849911344;0,999999953898668;0;NA
"Snapc2";0,126657477794146;0,207447309750841;0,0577863729097922;0,362647620332;0,194048478660769;0,395927908767508;4,39096000756584;2,81782639628626;0,831339639630192;0,999999953898668;0;NA
"Hs2st1";-0,0541507909183498;-0,270840300599907;-0,378166274811057;-0,0253525599290969;-0,113540099627719;-0,208309355338015;5,26529039268023;2,81738412691912;0,831393280025174;0,999999953898668;0;NA
"Cyb5a";0,0625225034549245;0,0642372048951958;0,0855136231061473;0,272929862833209;-0,0957889080973866;0,198507818480893;6,13723476104519;2,81674509294367;0,831470776111855;0,999999953898668;0;NA
"Rsph9";0,235212869644042;-0,069549797371565;-0,0948018874090924;0,0438948757903826;-0,354220588794971;-0,655375803061854;1,07071400341083;2,81587324271662;0,83157648920779;0,999999953898668;0;NA
"Cr1l";0,0497638780029287;0,0632874343380226;0,0383192827827718;0,17302810198201;-0,0145887797039734;0,333952348341245;6,55267039972989;2,8153591301162;0,831638817020232;0,999999953898668;0;NA
"Tmem141";0,134348119876693;0,255310587719223;-0,22736086857308;0,204788694097672;-0,18527266410189;-0,132460026149337;3,10557361296911;2,81499198810471;0,831683322907252;0,999999953898668;0;NA
"Cbr1";0,0722242711431001;-0,116138329440091;0,0396709520961958;0,111685193669863;-0,0584991671908897;-0,280028986374794;7,89984812852285;2,81480230057593;0,831706315963849;0,999999953898668;0;NA
